id_localidad;id_estacion;Dirección;Margen;Rótulo;tipoVenta;rem;horario;tipoServicio
8409;8409;CARRETERA CORELLA KM. S/N;D;PLENOIL;P;dm;L-D: 24H;L-D: 24H (A)
8410;8410;CARRETERA ALFARO S/N KM. 0;N;AN ENERGETICOS - TUDELA 2;P;dm;L-D: 24H;L-D: 24H (A)
8411;8411;CALLE CANAL DE MAÑERU, 332;N;BONAREA;P;OM;"L-V: 06:30-22:00; S: 07:00-22:00; D: 07:00-14:30";"L-V: 06:30-22:00 (P); S: 07:00-22:00 (P); D: 07:00-14:30 (P)"
8412;8412;POLIGONO LAS LABRADAS MANZANA 12;D;EUROCAM;P;dm;L-D: 24H;L-D: 24H (A)
8413;8413;CARRER CANAL DE LODOSA, S/N;D;GM OIL;P;OM;L-D: 24H;L-D: 24H (A)
8414;8414;CALLE CANAL DE TAUSTE, 290;D;PETROPRIX;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
8415;8415;CARRETERA CTRA. ZARAGOZA KM. S/N;N;EROSKI;P;dm;L-D: 24H;L-D: 24H (A)
8416;8416;CARRERA CORELLA, 2;D;AVIA;P;dm;L-D: 24H;L-D: 24H (A)
8417;8417;POLIGONO LA SERNA - CALLE B - A68(N232) SALIDA 91, S/N;N;E.S. BARDENAS;P;dm;L-D: 24H;L-D: 24H (A)
8418;8418;CARRETERA DE TARAZONA KM. 3;N;CARREFOUR;P;dm;L-D: 24H;L-D: 24H (D)
8419;8419;AVENIDA ZARAGOZA, 73;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
8420;8420;POLIGONO LAS LABRADAS VIAL ASTURIAS, 378;N;EUROCAM;P;dm;L-D: 24H;L-D: 24H (A)
8421;8421;POL. INDUSTRIAL MUNICIPAL (VIAL  TRANS.1, PARCELA 2);N;TGT;P;dm;L-D: 24H;L-D: 24H (A)
8422;8422;VIAL RIOJA, 3,1;N;TUDEFRIGO LOGISTICA;P;dm;L-D: 24H;L-D: 24H (D)
8423;8423;CARRETERA CORELLA KM. 3,5;D;AN ENERGETICOS S.L. - TUDELA 1;P;dm;L-D: 24H;L-D: 24H (A)
8424;8424;CALLE VIAL B, 34;N;PETROTUDELA;P;dm;L-S: 09:30-22:00;L-S: 09:30-22:00 (A)
8425;8425;AVENIDA ZARAGOZA, 48;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
8426;8426;C/ LAS ESCUELAS S.N;D;COOPERATIVA VALDORBA;P;dm;L-D: 24H;L-D: 24H (A)
8427;8427;POLIGONO INDUSTRIAL ELORDI C/A 4;D;ALPE;P;dm;L-D: 24H;L-D: 24H (A)
8428;8428;CARRETERA N-121 KM. 79,5;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
8429;8429;CAMINO LANDIBAR, 14;D;JOSENEA  AVIA;P;dm;L-D: 24H;L-D: 24H (A)
8430;8430;CALLE LANDIBAR 10, POLIGONO 2, PARCELA 21, 10;I;ES LANDIBAR;P;dm;L-S: 08:00-20:30;L-S: 08:00-20:30 (A)
8431;8431;CARRETERA N-121B KM. 79,500;D;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
8432;8432;BARRIO DANTXARINEA, 2;D;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
8433;8433;CR NA-137, 28,7;D;PETRONOR;P;dm;L-D: 24H;L-D: 24H (D)
8434;8434;CARRETERA CARRETERA TUDELA KM. N8;N;AN ENERGETICOS - VALTIERRA;P;dm;L-D: 24H;"L: 00:00-06:00 (D), 06:00-21:59 (P), 21:59-23:59 (D); M-J: 00:00-05:59 (D), 05:59-21:59 (P), 21:59-23:59 (D); V: 00:00-05:59 (D), 05:59-22:59 (P), 22:59-23:59 (D); S: 00:00-06:59 (D), 06:59-22:59 (P), 22:59-23:59 (D); D: 00:00-06:59 (D), 06:59-21:59 (P), 21:59-23:59 (D)"
8435;8435;PS DE LA RIBERA, 215 (NA-134 km 19);I;REPSOL;R;dm;L-D: 24H;L-D: 24H (A)
8436;8436;AU A-15, 14;I;REPSOL;P;dm;L-V: 09:00-19:00;L-V: 09:00-19:00 (A)
8437;8437;AU A-15, 14;D;REPSOL;P;OM;"L-V: 09:00-18:00; S-D: 10:00-19:00";"L-V: 09:00-18:00 (A); S-D: 10:00-19:00 (A)"
8438;8438;POLIGONO INDUSTRIAL VALTIERRA-ARGUEDAS, 2;D;CARBURANTES VALTIERRA S.L.;P;dm;L-D: 08:00-20:00;Sin datos
8439;8439;AVENIDA SAN LUIS GONZAGA, 3;I;REPSOL;P;dm;L-D: 08:00-19:30;L-D: 08:00-19:30 (P)
8440;8440;CAMINO CAMINO DE CAPARROSO, S/N;N;AN ENERGETICOS - VILLAFRANCA;P;dm;L-D: 09:00-14:00;L-D: 09:00-14:00 (P)
8441;8441;POLIGONO ALESVES, N;D;COMBUSTIBLES VILLAFRANCA;P;dm;L-D: 08:00-20:00;L-D: 08:00-20:00 (A)
8442;8442;CARRETERA TAFALLA KM. 16;D;ELPUNTO;P;dm;L-D: 08:00-21:00;L-S: 08:00-21:00 (A)
8443;8443;CARRETERA NA2517, ARRE-ORICAIN KM. 4;I;NATURGY ;P;dm;L-D: 24H;L-D: 24H (A)
8444;8444;AVENIDA CARRETERA FRANCIA S/N, S/N;D;BP VILLAVA;P;dm;"L-V: 06:30-20:00; S: 08:00-13:00";Sin datos
8445;8445;CARRETERA CARRETERA PAMPLONA KM. 37,5;D;AN ENERGETICOS - YERRI;P;OM;L-D: 24H;L-D: 24H (A)
8446;8446;CTRA. A-1 km 391;N;GALP;P;OM;L-D: 24H;L-D: 24H (A)
8447;8447;CALLE ARROBIA KALEA, S/N;D;E. LECLERC;P;dm;L-D: 24H;L-D: 24H (A)
8448;8448;AVENIDA ESTELLA, 9;I;AVIA;P;dm;L-S: 07:00-23:00;L-S: 07:00-23:00 (P)
8449;8449;CARRETERA N-525 KM. 216,400;D;GALP;P;dm;L-D: 24H;L-D: 24H (A)
8450;8450;CR OR-212, 15 (OR-212 km 15,3);D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
8451;8451;CALLE FAUSTINO SANTALICES, 58;I;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
8452;8452;N-540 P.K. 0,700;D;GALP;P;dm;L-D: 24H;L-D: 24H (A)
8453;8453;CARRETERA NACIONAL 540 KM. 0,70;I;GALP;P;OM;L-D: 24H;L-D: 24H (P)
8454;8454;AVENIDA PORTUGAL, 2;D;GALP;P;dm;L-D: 24H;L-D: 24H (A)
8455;8455;MANUEL QUIROGA, 50;N;CEPSA;P;OM;L-D: 24H;L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)
8456;8456;CTRA. OR-210 km 3,800;N;GALP;P;dm;L-D: 24H;L-D: 24H (A)
8457;8457;CARRETERA LA GÜDIÑA-LALIN KM. 37,8;N;PETROL LENTELLAIS;P;dm;L-D: 24H;L-D: 24H (A)
8458;8458;CTRA. OU-504 (CARBALLIÑO-CEA) km 4,5;I;AVIA;P;dm;L-D: 07:00-23:00;Sin datos
8459;8459;CARRETERA RIBADAVIA, 57 KM. 4;D;REPSOL;P;dm;"L-V: 07:00-22:00; S-D: 08:00-22:00";"L-V: 07:00-22:00 (P); S-D: 08:00-22:00 (P)"
8460;8460;CTRA. ORENSE, 18 (N-541 km 27,6);I;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
8461;8461;CARRETERA CR.NACIONAL 541 KM. 28,80;I;REPSOL;P;OM;L-D: 24H;L-D: 24H (D)
8462;8462;CARRETERA OUR-404 KM. 14;I;ESTACIÓN DE SERVICIO OUTOMURO S.L.;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8463;8463;CR OR-536, 46,9  I;I;REPSOL;P;dm;L-D: 06:00-22:00;Sin datos
8464;8464;CARRETERA CRTRA DE ORENSE A PORTUGAL KM. 25,4;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
8465;8465;N-525 km 254,3;I;CEPSA;P;dm;"L-V: 07:00-22:00; S-D: 08:00-22:00";Sin datos
8466;8466;CARRETERA CARRETERA NACINAL KM. 249;D;REPSOL;P;dm;"L-S: 07:00-23:00; D: 08:00-23:00";"L-S: 07:00-23:00 (A); D: 08:00-23:00 (A)"
8467;8467;CARRETERA DE VILARCHAO km 1;D;LATEQUIN;P;dm;L-D: 24H;L-D: 00:00-06:00 (D), 06:00-22:00 (P), 22:00-23:59 (D)
8468;8468;AVENIDA REYES CATOLICOS, 38;D;GR2;P;dm;"L-S: 07:00-21:30; D: 08:00-21:30";Sin datos
8469;8469;CARRETERA CV-202 REBORDONDO-CUALEDRO KM. 1,700;D;GALP;P;OM;L-D: 06:00-00:00;Sin datos
8470;8470;CARRETERA CARRETERA DE XINZO KM. 12,900;I;PETRONOR;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8471;8471;CARRETERA N-540 KM. 59,8;D;REPSOL;P;dm;L-D: 7:00-23:00;L-D: 7:00-23:00 (P)
8472;8472;AUTOVIA A52 KM. 132;D;STAROIL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
8473;8473;CARRETERA N-525 KM. 132,10;D;REPSOL;P;dm;L-D: 07:00-00:00;L-D: 07:00-00:00 (A)
8474;8474;CARRETERA N-525 KM. 136,7;I;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
8475;8475;CR N-540 51,6;D;REPSOL;P;dm;"L-V: 07:30-22:00; S-D: 07:30-15:00";L-V: 07:30-22:00 (A)
8476;8476;BAIXADA/BAJADA RÚA DAS FLORES,29,, 6193;N;EESS MACEDA;P;dm;"L-S: 07:30-23:00; D: 08:00-23:00";"L-S: 07:30-23:00 (A); D: 08:00-23:00 (A)"
8477;8477;LUGAR ALTO DO COUSO, S/N;I;E.S. ALTO DO COUSO;P;dm;"L-S: 07:00-22:30; D: 08:00-22:30";"L-S: 07:00-22:30 (P); D: 08:00-22:30 (P)"
8478;8478;N-541 km 24,7;I;CEPSA;P;dm;L-D: 24H;Sin datos
8479;8479;RUA ANTIGUA DE OURENSE, 8;D;BP;P;dm;"L-S: 07:30-22:00; D: 08:00-21:00";"L-S: 07:30-22:00 (A); D: 08:00-21:00 (A)"
8480;8480;CARRETERA NACIONAL 120 KM. 604,5;D;CEPSA;P;dm;L-D: 07:00-00:00;L-D: 07:00-00:00 (A)
8481;8481;CARRETERA OU-540 KM. 15,4;D;CEPSA;P;dm;L-D: 24H;L-D: 24H (P)
8482;8482;LUGAR VILLAVIEJA, S/N;D;CEPSA;P;OM;L-D: 07:00-23:00;Sin datos
8483;8483;CARRETERA PONTE DOS GOZOAS KM. 11,900;I;ESTACION DE SERVICIO LUINTRA, S.L.;P;OM;L-D: 24H;L-D: 24H (P)
8484;8484;CARRETERA CARRETERA DE OÍMBRA (OU-1011) KM. 2,2;D;O SURTIDOR;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
8485;8485;AVDA. DE ZAMORA 140;N;ESTACION DE SERVICIO MARIÑAMANSA;P;dm;L: 06:00-12:00;L: 06:00-12:00 (A)
8486;8486;CALLE AIRA DE FONSILLON, S/N;N;CARREFOUR;P;dm;L-D: 08:00-20:00;L-D: 07:00-23:00 (A)
8487;8487;PLAZA JARDIN DEL POSIO, S/N;D;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8488;8488;PROGRESO 97;N;E. S. PEREZ RUMBAO S.A.;P;dm;L-D: 07:00-00:00;L-D: 07:00-00:00 (A)
8489;8489;CR OR-536, 2  D;D;REPSOL;P;dm;"L-S: 08:00-23:00; D: 09:00-23:00";"L-S: 08:00-23:00 (P); D: 09:00-23:00 (P)"
8490;8490;CALLE POBLADO VELLE, S/N;D;REPSOL;P;dm;"L-V: 07:00-22:00; S-D: 08:00-22:00";"L-V: 07:00-22:00 (P); S-D: 08:00-22:00 (P)"
8491;8491;RUA MARCELO MACIAS, 142;D;PLENOIL ;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
8492;8492;CALLE PENA DO VADO, 59;N;REPSOL;P;dm;"L: 09:00-20:00; X-D: 09:00-20:00";Sin datos
8493;8493;RUA CANIZO, S/N;D;PLENOIL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8494;8494;AVENIDA SANTIAGO, 132;D;CEPSA V21;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (P)
8495;8495;CARRETERA N-525 KM. 242,400;D;E.S. O VISO;P;dm;L-D: 24H;L-D: 24H (A)
8496;8496;CARRETERA N-120 KM. 571;D;E. S. O PINO;P;OM;"L-V: 07:00-22:00; S-D: 08:00-22:00";"L-V: 07:00-22:00 (P); S-D: 08:00-22:00 (P)"
8497;8497;CARRETERA N-120 KM. 580;I;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
8498;8498;CALLE MARQUES DE MAGALLANES, 57;I;GALP;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8499;8499;C-536 km 4,3;N;J.L E HIJOS;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8500;8500;CARRETERA OU-536 KM. 7,9;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (D)
8501;8501;POLIGONO PARQUE EMPRESARIAL PARCELA, S/N;D;BALLENOIL;P;dm;L: 07:00-23:00;L: 07:00-23:00 (P)
8502;8502;LAMA GRANDE, Nº 2;D;E.S. PEROXA (A);P;dm;L-D: 24H;L-D: 24H (D)
8503;8503;CARRETERA NAC 525 KM. 267,8;D;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
8504;8504;AVENIDA ORENSE, 20;I;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8505;8505;OU-531 km 32,500;D;E.S. 2001;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8506;8506;LUGAR SOUTO, 1;D;CEPSA;P;dm;L-D: 24H;L-D: 24H (P)
8507;8507;CR N-120, 595,9;I;PETRONOR;P;dm;L-D: 08:00-22:00;Sin datos
8508;8508;AUTOVIA A52 km 249;D;CEPSA;P;dm;L: 06:00-00:00;L: 24H (P), 06:00-00:00 (A)
8509;8509;LUGAR RIOS, ;D;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
8510;8510;RUA CIRCUNVALACIÓN, S/N;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (D)
8511;8511;CALLE CAMPO GRANDE, 59;I;PETROL A RUA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
8512;8512;CALLE RICARDO MARTÍN ESPERANZA, 12;D;NATURGY ;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
8513;8513;CARRETERA CARRETERA NACIONAL 525 KM. 234,3;I;REPSOL;P;OM;"L-V: 06:30-23:00; S-D: 08:00-23:00";"L-V: 06:30-23:00 (P); S-D: 08:00-23:00 (P)"
8514;8514;CALLE PONTE SEVILLA, 18;N;REPSOL;P;dm;"L-S: 07:00-23:00; D: 08:00-23:00";"L-S: 07:00-23:00 (P); D: 08:00-23:00 (P)"
8515;8515;CALLE RICARDO MARTÍN ESPERANZA, 12, 12;D;STAROIL SAN CIBRAO;P;dm;L-D: 07:00-21:00;L-D: 07:00-21:00 (P)
8516;8516;CALLE RICARDO MARTIN ESPERANZA, 1;D;SUPERFUEL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8517;8517;RUA RICARDO MARTIN ESPERANZA, S/N;D;PLENOIL;P;OM;L-D: 24H;L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)
8518;8518;CARRETERA COMARCAL INFESTA-RANTE ENLACE KM. S/N;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
8519;8519;CR  A-52 ENLACE P.K. 217;I;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8520;8520;CARRETERA N-525, KM 261 KM. 261;I;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
8521;8521;LG. PEREIRAS Nº 36 (CTRA. CUMIAL-SALGUEIROS);N;OURENSANA DE PETROLEOS SL;P;dm;L-D: 24H;L-D: 24H (A)
8522;8522;CARRETERA N-525 KM. 186,86;I;REPSOL;P;OM;L: 06:00-23:00;"L-V: 06:00-22:00 (A); S-D: 07:00-21:00 (A)"
8523;8523;AUTOVIA RIAS BAIXAS KM. 188;N;CEPSA;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (P)
8524;8524;CARRETERA DE COVELO KM. 12;N;FINA;P;dm;L-D: 24H;L-D: 24H (P)
8525;8525;Ctra. N-540 km 28,000;D;GALP;P;dm;L-D: 07:30-23:00;L-D: 07:30-23:00 (A)
8526;8526;CARRETERA N-525 KM. 165,18;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (D)
8527;8527;CALLE SAN LAZARO, 83;I;REPSOL;P;OM;L-D: 24H;L-D: 24H (P)
8528;8528;RUA DEL POLIGONO INDUSTRIAL DE PAZOS, S/N;D;GALIOR GASOLINERA 24H;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8529;8529;CARRETERA CARRETERA DE VERÍN PORTUGAL KM. 13,100;I;GALP;P;dm;"L-V: 07:00-23:00; S: 07:00-15:00";Sin datos
8530;8530;CARRETERA GUDIÑA-LALIN KM. 21;I;REPSOL;P;dm;L-D: 08:00-23:00;L-D: 08:00-23:00 (P)
8531;8531;POLIGONO N525, 245;D;GALP;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
8532;8532;CARRETERA N-120 KM. 463;D;VALCARCE;P;dm;L-D: 07:00-23:59;Sin datos
8533;8533;AVENIDA DE MADRID, 108;I;LIMIA OIL;P;dm;L-S: 08:00-21:00;L-S: 08:00-21:00 (A)
8534;8534;CARRETERA CRTA. N-525, KM.199.4 KM. 199,4;I;REPSOL;P;dm;L-D: 07:00-23:00;Sin datos
8535;8535;CL A DEVESA, S.N.;I;REPSOL;P;OM;L-V: 06:00-23:00;Sin datos
8536;8536;VÍA PISTA ENLACE AUTOVIA RIAS BAIXAS, S/N;D;CEPSA- ANTELA E.S.;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
8537;8537;CALLE POLIGONO AGUILAR II, 42;D;CEPSA;P;dm;L: 24H;L: 24H (A)
8538;8538;AVENIDA RONDA, 11;D;REPSOL;P;dm;L-D: 24H;Sin datos
8539;8539;AUTOVIA A-67 KM. 116,600;I;REPSOL;P;dm;"L-V: 07:30-22:00; S: 08:00-22:00; D: 09:00-21:00";"L-V: 07:30-22:00 (P); S: 08:00-22:00 (P); D: 09:00-21:00 (P)"
8540;8540;AVENIDA GENERALISIMO, 111;D;REPSOL;P;dm;L-D: 07:00-23:00;Sin datos
8541;8541;POLIGONO AGUILAR DE CAMPOO, 121;D;BEROIL;P;dm;L-D: 06:30-10:30;L-D: 06:30-10:30 (A)
8542;8542;CARRETERA PALENCIA-SANTANDER KM. 90;D;CEPSA;P;dm;L-D: 07:00-23:59;Sin datos
8543;8543;AUTOVIA A-67, SALIDA KM. 94;N;PUERTA DE LA MONTAÑA ;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
8544;8544;CAMINO DE CIRCUNVALACION, S/N;N;AGROPAL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8545;8545;CARRETERA PALENCIA KM. 28,8;D;LA MOTA - BIESA;P;dm;L-D: 24H;L-D: 24H (A)
8546;8546;CTRA.VALDECAÑAS, S/N km 1;D;AGROPAL;P;dm;D: 07:00-23:00;D: 07:00-23:00 (A)
8547;8547;CR C-619, 64;I;REPSOL;P;OM;L: 08:00-22:00;L: 08:00-22:00 (A)
8548;8548;AGUILAR-BARRUELO km 13,3;N;LOS LINARES;P;OM;L-D: 24H;L-D: 24H (A)
8549;8549;AVENIDA DEL CARMEN 25, 25;D;ESTACION DE SERVICIO TOMAS TRECEÑO;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8550;8550;N-120A (LOGROÑO -VIGO) km 197,5;D;RÍO NUBIS;P;dm;L-D: 00:00-23:59;L-D: 24H (D)
8551;8551;AVENIDA MANUELA RIZO, S/N;D;AN ENERGETICOS - CAR CARRION;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (P)
8552;8552;CARRETERA C-627 (BURGOS-POTES) KM. 107,7;D;J.L.SARDINA S.L.;P;dm;L: 07:00-23:00;L: 07:00-23:00 (A)
8553;8553;CARRETERA CEVICO-HERMEDES, 1 KM. 1;I;REPSOL;R;dm;L-V: 09:00-19:00;L-V: 09:00-19:00 (A)
8554;8554;AUTOVIA A-62 KM. 88,850;D;REPSOL;P;dm;"L-V: 08:00-21:00; S: 09:00-14:00";"L-V: 08:00-21:00 (A); S: 09:00-14:00 (A)"
8555;8555;CR A-62, 98,9;D;REPSOL;R;dm;L-V: 09:00-19:00;L-V: 09:00-19:00 (A)
8556;8556;CARRETERA N-620 KM. 88,9;I;REPSOL;P;OM;"L-V: 07:00-22:00; S: 08:00-22:00; D: 09:00-22:00";"L-V: 07:00-22:00 (P); S: 08:00-22:00 (P); D: 09:00-22:00 (P)"
8557;8557;CTRA.VALORIA, S/N km 1;I;AGROPAL;P;dm;"L-V: 08:00-21:00; S-D: 09:00-14:30 y 16:30-21:00";"L-V: 08:00-21:00 (P); S-D: 09:00-14:30 (P), 16:30-21:00 (P)"
8558;8558;CARRETERA CR C-615 KM. 83,1;I;REPSOL;P;dm;L-V: 08:30-14:30;L-V: 08:30-14:30 (P)
8559;8559;AVENIDA INGENIERO RIVERA, 0;D;REPSOL;P;dm;L-D: 08:00-22:00;L-D: 08:00-22:00 (A)
8560;8560;CARRETERA CRTA.MAZARIEGOS KM.8,2 KM. 8,2;D;S.E. SAN AGUSTIN S.L.;P;dm;L-D: 24H;L-D: 24H (A)
8561;8561;CARRETERA C-615 PALENCIA-GUARDO KM. 2,400;D;CEPSA;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
8562;8562;CR C-615, 96,4;I;AVIA;P;dm;L-D: 24H;"L-V: 00:00-09:00 (D), 09:00-13:00 (P), 13:00-23:59 (D); S-D: 24H (D)"
8563;8563;POLIGONO CAMPONDON, 71;N;COBASGUAR ;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
8564;8564;CARRETERA N- 611 KM. 80,6;I;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
8565;8565;CARRETERA N-620 KM. 76;I;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
8566;8566;CARRETERA SANTANDER KM. 59;I;PETROCORNER LOS CHOPOS;R;dm;L-V: 09:00-19:00;L-V: 09:00-19:00 (A)
8567;8567;CTRA.ABIA S/N km 1;D;AGROPAL;P;OM;"L-V: 07:00-21:00; S-D: 08:00-21:00";Sin datos
8568;8568;CARRETERA SANTANDER KM. 58;D;REPSOL;P;OM;"L-V: 08:00-15:30; S-D: 09:00-15:00";L-V: 08:00-15:30 (A)
8569;8569;AUTOVIA A-67 KM. 51;D;BP SANTILLANA DE CAMPOS;P;dm;L-S: 7:30-22:00;L-S: 7:30-22:00 (A)
8570;8570;AVENIDA CUBA, 27;D;GASEXPRESS;P;dm;"L-V: 06:30-22:30; S-D: 07:30-22:30";Sin datos
8571;8571;CARRETERA C-615 KM. 2,3;D;REPSOL;P;dm;L-D: 07:00-22:00;Sin datos
8572;8572;CTRA. PALENCIA-ORENSE km 2,00;D;SUANCES;P;dm;"L-V: 09:00-20:00; S: 09:00-15:00";L-V: 09:00-20:00 (A)
8573;8573;AVENIDA CUBA, 25;D;GALP;P;OM;"L-S: 07:00-22:00; D: 08:00-22:00";"L-S: 07:00-22:00 (P); D: 08:00-22:00 (P)"
8574;8574;AVENIDA CAMPOS GOTICOS, 6;N;REPSOL;P;OM;"L-V: 07:00-22:00; S: 08:00-22:00; D: 09:00-22:00";"L-V: 07:00-22:00 (A); S: 08:00-22:00 (A); D: 09:00-22:00 (A)"
8575;8575;CARRETERA N-611 KM. 10,9;D;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
8576;8576;CALLE CRUZ ROJA, 9;D;PLENOIL;R;dm;L-V: 09:00-19:00;L-V: 09:00-19:00 (A)
8577;8577;CARRETERA CARRETERA DE SANTANDER KM. 12,3;D;BEROIL;P;dm;"L-S: 07:30-22:00; D: 08:00-22:00";Sin datos
8578;8578;CALLE EXTREMADURA, 1;D;BALLENOIL;P;OM;L-D: 24H;L-D: 24H (P)
8579;8579;CALLE GUIPUZCOA, 5;D;REPSOL;P;dm;"L-V: 06:00-00:00; S-D: 07:00-23:00";"L-V: 06:00-00:00 (A); S-D: 07:00-23:00 (A)"
8580;8580;CALLE FRANCIA, 52;I;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8581;8581;CALLE ANDALUCIA ESQ. AVD. COMUNIDAD EUROPEA, S/N;N;SHELL;P;dm;L-D: 24H;L-D: 24H (A)
8582;8582;AVENIDA DE MADRID, 37;N;CARREFOUR;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8583;8583;AVENIDA COMUNIDAD EUROPEA, 36;D;CEPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (P)
8584;8584;C/LOS TORNEROS 61;D;REPOSTAR;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
8585;8585;AVENIDA ANDALUCÍA, 180;N;AVIA;P;dm;L-D: 24H;L-D: 24H (D)
8586;8586;AVENIDA MADRID, 2;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (D)
8587;8587;CARRETERA CIRCUNVALACION, S/N KM. 18,1;D;REPSOL;P;dm;L-D: 24H;L-D: 24H (D)
8588;8588;POLIGONO POLIGONO INDUSTRIAL NAVE 80, 80;D;BEROIL;P;OM;"L-V: 07:00-21:00; S: 08:00-15:00; D: 08:00-14:00";"L-V: 07:00-21:00 (P); S: 08:00-15:00 (P); D: 08:00-14:00 (P)"
8589;8589;AUTOVIA A-62 KM. 56,5;D;GALP;P;dm;L-S: 07:00-21:30;L-S: 07:00-20:00 (A)
8590;8590;CARRETERA P-235. SAHAGÚN - SALDAÑA. PARC. 93 Y 94, POL.101 KM. 0;I;CEPSA;P;OM;L-D: 05:30-23:30;L-D: 05:30-23:30 (A)
8591;8591;AVENIDA REYES CATOLICOS, 2;N;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
8592;8592;CARRETERA CL626 KM. 18,400;I;REPSOL;P;dm;"L-V: 06:30-22:30; S-D: 07:30-22:30";Sin datos
8593;8593;CARRETERA C-615 KM. 47,50;I;REPSOL;P;dm;"L-V: 06:30-22:15; S-D: 07:30-22:15";Sin datos
8594;8594;AUTOVIA 62 KM. 64,300;N;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
8595;8595;AUTOVIA A 62 KM. 69;D;REPSOL;P;dm;L: 07:00-23:00;L: 07:00-23:00 (A)
8596;8596;CR A-62, 62,5;D;REPSOL;P;OM;"L-V: 07:00-20:00; S: 08:00-15:00";"L-V: 07:00-20:00 (A); S: 08:00-15:00 (A)"
8597;8597;CAMINO DE VALDESALCE S/N;N;AGROPAL;P;dm;L-D: 24H;L-D: 24H (D)
8598;8598;CARRETERA BURGOS KM. 19;D;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
8599;8599;CR. VILLALON , S/N km 11;D;SOCOTEM S.COOP.LTDA.;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
